,name,mcc,time,transaction_value,time_interval_to_next,time_interval_from_last
1546,people193,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 10:45:00,24,0 days 01:05:00.000000000,0 days 00:33:00.000000000
1547,people193,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 11:50:00,14,0 days 01:16:00.000000000,0 days 01:05:00.000000000
1548,people193,Fast Food Restaurants,2020-04-30 13:06:00,26,0 days 02:12:00.000000000,0 days 01:16:00.000000000
1549,people193,Drug Stores and Pharmacies,2020-04-30 15:18:00,67,0 days 01:29:00.000000000,0 days 02:12:00.000000000
1550,people193,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 16:47:00,47,0 days 03:15:00.000000000,0 days 01:29:00.000000000
1551,people193,Fast Food Restaurants,2020-04-30 20:02:00,58,0 days 00:00:00.000000000,0 days 03:15:00.000000000
1552,people194,Book Stores,2020-04-30 09:00:00,49,0 days 01:37:00.000000000,0 days 00:00:00.000000000
1553,people194,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 10:37:00,22,0 days 03:10:00.000000000,0 days 01:37:00.000000000
1554,people194,Fast Food Restaurants,2020-04-30 13:47:00,14,0 days 00:28:00.000000000,0 days 03:10:00.000000000
1555,people194,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 14:15:00,63,0 days 00:45:00.000000000,0 days 00:28:00.000000000
1556,people194,Bakeries,2020-04-30 15:00:00,40,0 days 01:52:00.000000000,0 days 00:45:00.000000000
1557,people194,Drug Stores and Pharmacies,2020-04-30 16:52:00,13,0 days 01:59:00.000000000,0 days 01:52:00.000000000
1558,people194,Fast Food Restaurants,2020-04-30 18:51:00,33,0 days 03:02:00.000000000,0 days 01:59:00.000000000
1559,people194,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 21:53:00,56,0 days 00:00:00.000000000,0 days 03:02:00.000000000
1560,people195,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:00:00,62,0 days 00:42:00.000000000,0 days 00:00:00.000000000
1561,people195,Bakeries,2020-04-30 09:42:00,42,0 days 00:36:00.000000000,0 days 00:42:00.000000000
1562,people195,Bakeries,2020-04-30 10:18:00,55,0 days 01:00:00.000000000,0 days 00:36:00.000000000
1563,people195,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 11:18:00,38,0 days 02:39:00.000000000,0 days 01:00:00.000000000
1564,people195,Bakeries,2020-04-30 13:57:00,76,0 days 00:14:00.000000000,0 days 02:39:00.000000000
1565,people195,Bakeries,2020-04-30 14:11:00,18,0 days 02:31:00.000000000,0 days 00:14:00.000000000
1566,people195,Bakeries,2020-04-30 16:42:00,51,0 days 00:19:00.000000000,0 days 02:31:00.000000000
1567,people195,Drug Stores and Pharmacies,2020-04-30 17:01:00,72,0 days 00:00:00.000000000,0 days 00:19:00.000000000
1568,people196,"Grocery Stores, Supermarkets",2020-04-30 09:00:00,63,0 days 00:59:00.000000000,0 days 00:00:00.000000000
1569,people196,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:59:00,65,0 days 02:06:00.000000000,0 days 00:59:00.000000000
1570,people196,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 12:05:00,37,0 days 01:26:00.000000000,0 days 02:06:00.000000000
1571,people196,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 13:31:00,66,0 days 02:13:00.000000000,0 days 01:26:00.000000000
1572,people196,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 15:44:00,55,0 days 02:14:00.000000000,0 days 02:13:00.000000000
1573,people196,"Grocery Stores, Supermarkets",2020-04-30 17:58:00,58,0 days 02:26:00.000000000,0 days 02:14:00.000000000
1574,people196,"Grocery Stores, Supermarkets",2020-04-30 20:24:00,59,0 days 00:01:00.000000000,0 days 02:26:00.000000000
1575,people196,Fast Food Restaurants,2020-04-30 20:25:00,32,0 days 00:00:00.000000000,0 days 00:01:00.000000000
1576,people197,Bakeries,2020-04-30 09:00:00,15,0 days 02:02:00.000000000,0 days 00:00:00.000000000
1577,people197,"Grocery Stores, Supermarkets",2020-04-30 11:02:00,27,0 days 00:34:00.000000000,0 days 02:02:00.000000000
1578,people197,Drug Stores and Pharmacies,2020-04-30 11:36:00,16,0 days 02:24:00.000000000,0 days 00:34:00.000000000
1579,people197,Fast Food Restaurants,2020-04-30 14:00:00,22,0 days 01:42:00.000000000,0 days 02:24:00.000000000
1580,people197,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 15:42:00,23,0 days 03:05:00.000000000,0 days 01:42:00.000000000
1581,people197,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 18:47:00,32,0 days 02:14:00.000000000,0 days 03:05:00.000000000
1582,people197,Bakeries,2020-04-30 21:01:00,14,0 days 00:04:00.000000000,0 days 02:14:00.000000000
1583,people197,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 21:05:00,31,0 days 00:00:00.000000000,0 days 00:04:00.000000000
1584,people198,Fast Food Restaurants,2020-04-30 09:00:00,45,0 days 01:08:00.000000000,0 days 00:00:00.000000000
1585,people198,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 10:08:00,17,0 days 00:27:00.000000000,0 days 01:08:00.000000000
1586,people198,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 10:35:00,60,0 days 02:47:00.000000000,0 days 00:27:00.000000000
1587,people198,Drug Stores and Pharmacies,2020-04-30 13:22:00,12,0 days 02:52:00.000000000,0 days 02:47:00.000000000
1588,people198,Fast Food Restaurants,2020-04-30 16:14:00,51,0 days 02:15:00.000000000,0 days 02:52:00.000000000
1589,people198,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 18:29:00,16,0 days 01:08:00.000000000,0 days 02:15:00.000000000
1590,people198,Bakeries,2020-04-30 19:37:00,48,0 days 00:32:00.000000000,0 days 01:08:00.000000000
1591,people198,"Grocery Stores, Supermarkets",2020-04-30 20:09:00,75,0 days 00:00:00.000000000,0 days 00:32:00.000000000
1592,people199,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 09:00:00,11,0 days 02:50:00.000000000,0 days 00:00:00.000000000
1593,people199,Bakeries,2020-04-30 11:50:00,25,0 days 01:23:00.000000000,0 days 02:50:00.000000000
1594,people199,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 13:13:00,49,0 days 00:01:00.000000000,0 days 01:23:00.000000000
1595,people199,Drug Stores and Pharmacies,2020-04-30 13:14:00,42,0 days 01:49:00.000000000,0 days 00:01:00.000000000
1596,people199,Fast Food Restaurants,2020-04-30 15:03:00,17,0 days 02:59:00.000000000,0 days 01:49:00.000000000
1597,people199,Drug Stores and Pharmacies,2020-04-30 18:02:00,44,0 days 03:01:00.000000000,0 days 02:59:00.000000000
1598,people199,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 21:03:00,12,0 days 02:44:00.000000000,0 days 03:01:00.000000000
1599,people199,Drug Stores and Pharmacies,2020-04-30 23:47:00,23,0 days 00:00:00.000000000,0 days 02:44:00.000000000
1600,people200,Drug Stores and Pharmacies,2020-04-30 09:00:00,57,0 days 01:13:00.000000000,0 days 00:00:00.000000000
1601,people200,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 10:13:00,41,0 days 02:48:00.000000000,0 days 01:13:00.000000000
1602,people200,Bakeries,2020-04-30 13:01:00,56,0 days 02:08:00.000000000,0 days 02:48:00.000000000
1603,people200,Drug Stores and Pharmacies,2020-04-30 15:09:00,30,0 days 00:22:00.000000000,0 days 02:08:00.000000000
1604,people200,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 15:31:00,74,0 days 03:12:00.000000000,0 days 00:22:00.000000000
1605,people200,Fast Food Restaurants,2020-04-30 18:43:00,75,0 days 02:00:00.000000000,0 days 03:12:00.000000000
1606,people200,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 20:43:00,39,0 days 02:57:00.000000000,0 days 02:00:00.000000000
1607,people200,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 23:40:00,48,0 days 00:00:00.000000000,0 days 02:57:00.000000000
1608,people201,Book Stores,2020-04-30 09:00:00,16,0 days 03:01:00.000000000,0 days 00:00:00.000000000
1609,people201,Fast Food Restaurants,2020-04-30 12:01:00,47,0 days 00:54:00.000000000,0 days 03:01:00.000000000
1610,people201,Bakeries,2020-04-30 12:55:00,19,0 days 00:56:00.000000000,0 days 00:54:00.000000000
1611,people201,"Grocery Stores, Supermarkets",2020-04-30 13:51:00,57,0 days 02:37:00.000000000,0 days 00:56:00.000000000
1612,people201,Drug Stores and Pharmacies,2020-04-30 16:28:00,31,0 days 01:34:00.000000000,0 days 02:37:00.000000000
1613,people201,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 18:02:00,33,0 days 03:08:00.000000000,0 days 01:34:00.000000000
1614,people201,Fast Food Restaurants,2020-04-30 21:10:00,75,0 days 01:25:00.000000000,0 days 03:08:00.000000000
1615,people201,Bakeries,2020-04-30 22:35:00,45,0 days 00:00:00.000000000,0 days 01:25:00.000000000
1616,people202,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:00:00,46,0 days 02:41:00.000000000,0 days 00:00:00.000000000
1617,people202,Bakeries,2020-04-30 11:41:00,66,0 days 03:12:00.000000000,0 days 02:41:00.000000000
1618,people202,Fast Food Restaurants,2020-04-30 14:53:00,61,0 days 02:18:00.000000000,0 days 03:12:00.000000000
1619,people202,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 17:11:00,76,0 days 00:47:00.000000000,0 days 02:18:00.000000000
1620,people202,"Grocery Stores, Supermarkets",2020-04-30 17:58:00,14,0 days 02:51:00.000000000,0 days 00:47:00.000000000
1621,people202,Drug Stores and Pharmacies,2020-04-30 20:49:00,62,0 days 00:12:00.000000000,0 days 02:51:00.000000000
1622,people202,Fast Food Restaurants,2020-04-30 21:01:00,50,0 days 02:43:00.000000000,0 days 00:12:00.000000000
1623,people202,Bakeries,2020-04-30 23:44:00,70,0 days 00:00:00.000000000,0 days 02:43:00.000000000
1624,people203,"Grocery Stores, Supermarkets",2020-04-30 09:00:00,56,0 days 02:27:00.000000000,0 days 00:00:00.000000000
1625,people203,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 11:27:00,59,0 days 01:53:00.000000000,0 days 02:27:00.000000000
1626,people203,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 13:20:00,43,0 days 03:18:00.000000000,0 days 01:53:00.000000000
1627,people203,Bakeries,2020-04-30 16:38:00,72,0 days 03:03:00.000000000,0 days 03:18:00.000000000
1628,people203,Fast Food Restaurants,2020-04-30 19:41:00,22,0 days 02:37:00.000000000,0 days 03:03:00.000000000
1629,people203,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 22:18:00,50,0 days 02:49:00.000000000,0 days 02:37:00.000000000
1630,people203,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-05-01 01:07:00,63,0 days 01:47:00.000000000,0 days 02:49:00.000000000
1631,people203,Bakeries,2020-05-01 02:54:00,19,0 days 00:00:00.000000000,0 days 01:47:00.000000000
1632,people204,Bakeries,2020-04-30 09:00:00,32,0 days 02:27:00.000000000,0 days 00:00:00.000000000
1633,people204,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 11:27:00,53,0 days 03:05:00.000000000,0 days 02:27:00.000000000
1634,people204,Fast Food Restaurants,2020-04-30 14:32:00,72,0 days 00:35:00.000000000,0 days 03:05:00.000000000
1635,people204,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 15:07:00,49,0 days 00:54:00.000000000,0 days 00:35:00.000000000
1636,people204,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 16:01:00,65,0 days 03:14:00.000000000,0 days 00:54:00.000000000
1637,people204,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 19:15:00,63,0 days 00:20:00.000000000,0 days 03:14:00.000000000
1638,people204,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 19:35:00,75,0 days 00:28:00.000000000,0 days 00:20:00.000000000
1639,people204,Bakeries,2020-04-30 20:03:00,64,0 days 00:00:00.000000000,0 days 00:28:00.000000000
1640,people205,Fast Food Restaurants,2020-04-30 09:00:00,27,0 days 01:19:00.000000000,0 days 00:00:00.000000000
1641,people205,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 10:19:00,78,0 days 01:10:00.000000000,0 days 01:19:00.000000000
1642,people205,Drug Stores and Pharmacies,2020-04-30 11:29:00,69,0 days 00:22:00.000000000,0 days 01:10:00.000000000
1643,people205,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 11:51:00,40,0 days 02:04:00.000000000,0 days 00:22:00.000000000
1644,people205,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 13:55:00,65,0 days 02:17:00.000000000,0 days 02:04:00.000000000
1645,people205,Book Stores,2020-04-30 16:12:00,78,0 days 01:43:00.000000000,0 days 02:17:00.000000000
1646,people205,Bakeries,2020-04-30 17:55:00,26,0 days 02:37:00.000000000,0 days 01:43:00.000000000
1647,people205,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 20:32:00,76,0 days 00:00:00.000000000,0 days 02:37:00.000000000
1648,people206,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 09:00:00,24,0 days 02:49:00.000000000,0 days 00:00:00.000000000
1649,people206,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 11:49:00,37,0 days 01:51:00.000000000,0 days 02:49:00.000000000
1650,people206,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 13:40:00,44,0 days 00:57:00.000000000,0 days 01:51:00.000000000
1651,people206,Fast Food Restaurants,2020-04-30 14:37:00,62,0 days 01:57:00.000000000,0 days 00:57:00.000000000
1652,people206,Bakeries,2020-04-30 16:34:00,51,0 days 00:22:00.000000000,0 days 01:57:00.000000000
1653,people206,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 16:56:00,65,0 days 03:15:00.000000000,0 days 00:22:00.000000000
1654,people206,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 20:11:00,37,0 days 02:15:00.000000000,0 days 03:15:00.000000000
1655,people206,Fast Food Restaurants,2020-04-30 22:26:00,68,0 days 00:00:00.000000000,0 days 02:15:00.000000000
1656,people207,Drug Stores and Pharmacies,2020-04-30 09:00:00,29,0 days 03:09:00.000000000,0 days 00:00:00.000000000
1657,people207,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 12:09:00,43,0 days 02:30:00.000000000,0 days 03:09:00.000000000
1658,people207,Bakeries,2020-04-30 14:39:00,50,0 days 02:03:00.000000000,0 days 02:30:00.000000000
1659,people207,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 16:42:00,75,0 days 01:51:00.000000000,0 days 02:03:00.000000000
1660,people207,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 18:33:00,29,0 days 02:15:00.000000000,0 days 01:51:00.000000000
1661,people207,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 20:48:00,14,0 days 03:16:00.000000000,0 days 02:15:00.000000000
1662,people207,Fast Food Restaurants,2020-05-01 00:04:00,73,0 days 01:05:00.000000000,0 days 03:16:00.000000000
1663,people207,Book Stores,2020-05-01 01:09:00,78,0 days 00:00:00.000000000,0 days 01:05:00.000000000
1664,people208,Book Stores,2020-04-30 09:00:00,22,0 days 02:21:00.000000000,0 days 00:00:00.000000000
1665,people208,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 11:21:00,78,0 days 01:06:00.000000000,0 days 02:21:00.000000000
1666,people208,Fast Food Restaurants,2020-04-30 12:27:00,11,0 days 01:43:00.000000000,0 days 01:06:00.000000000
1667,people208,Drug Stores and Pharmacies,2020-04-30 14:10:00,20,0 days 00:51:00.000000000,0 days 01:43:00.000000000
1668,people208,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 15:01:00,79,0 days 02:27:00.000000000,0 days 00:51:00.000000000
1669,people208,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 17:28:00,44,0 days 02:15:00.000000000,0 days 02:27:00.000000000
1670,people208,"Grocery Stores, Supermarkets",2020-04-30 19:43:00,56,0 days 01:04:00.000000000,0 days 02:15:00.000000000
1671,people208,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 20:47:00,50,0 days 00:00:00.000000000,0 days 01:04:00.000000000
1672,people209,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:00:00,75,0 days 03:14:00.000000000,0 days 00:00:00.000000000
1673,people209,Bakeries,2020-04-30 12:14:00,55,0 days 02:57:00.000000000,0 days 03:14:00.000000000
1674,people209,Bakeries,2020-04-30 15:11:00,58,0 days 02:06:00.000000000,0 days 02:57:00.000000000
1675,people209,Fast Food Restaurants,2020-04-30 17:17:00,32,0 days 00:24:00.000000000,0 days 02:06:00.000000000
1676,people209,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 17:41:00,60,0 days 01:21:00.000000000,0 days 00:24:00.000000000
1677,people209,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 19:02:00,65,0 days 03:05:00.000000000,0 days 01:21:00.000000000
