,name,mcc,time,transaction_value
1164,people105,"Grocery Stores, Supermarkets",2020-05-01 03:27:00,48
1165,people105,Book Stores,2020-05-01 04:38:00,75
1166,people106,Bakeries,2020-04-30 09:00:00,67
1167,people106,Drug Stores and Pharmacies,2020-04-30 10:48:00,79
1168,people106,Drug Stores and Pharmacies,2020-04-30 13:53:00,79
1169,people106,"Grocery Stores, Supermarkets",2020-04-30 16:05:00,36
1170,people106,Fast Food Restaurants,2020-04-30 18:12:00,42
1171,people106,Fast Food Restaurants,2020-04-30 20:28:00,69
1172,people106,Fast Food Restaurants,2020-04-30 21:07:00,21
1173,people106,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 23:43:00,31
1174,people106,Fast Food Restaurants,2020-05-01 01:38:00,23
1175,people106,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-05-01 04:37:00,47
1176,people106,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-05-01 06:02:00,28
1177,people107,Fast Food Restaurants,2020-04-30 09:00:00,28
1178,people107,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 11:15:00,53
1179,people107,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 13:58:00,20
1180,people107,Drug Stores and Pharmacies,2020-04-30 15:27:00,77
1181,people107,Drug Stores and Pharmacies,2020-04-30 15:38:00,43
1182,people107,Drug Stores and Pharmacies,2020-04-30 18:39:00,43
1183,people107,Drug Stores and Pharmacies,2020-04-30 18:58:00,25
1184,people107,"Grocery Stores, Supermarkets",2020-04-30 19:15:00,28
1185,people107,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 20:08:00,67
1186,people107,"Grocery Stores, Supermarkets",2020-04-30 22:22:00,68
1187,people107,Fast Food Restaurants,2020-04-30 23:15:00,32
1188,people108,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 09:00:00,49
1189,people108,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 10:50:00,41
1190,people108,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 11:09:00,52
1191,people108,Book Stores,2020-04-30 11:47:00,72
1192,people108,"Grocery Stores, Supermarkets",2020-04-30 12:21:00,66
1193,people108,Drug Stores and Pharmacies,2020-04-30 14:13:00,79
1194,people108,Drug Stores and Pharmacies,2020-04-30 14:56:00,37
1195,people108,"Grocery Stores, Supermarkets",2020-04-30 18:14:00,18
1196,people108,Drug Stores and Pharmacies,2020-04-30 19:44:00,14
1197,people108,Fast Food Restaurants,2020-04-30 19:57:00,45
1198,people108,Fast Food Restaurants,2020-04-30 22:55:00,71
1199,people109,Drug Stores and Pharmacies,2020-04-30 09:00:00,33
1200,people109,Book Stores,2020-04-30 10:57:00,24
1201,people109,Drug Stores and Pharmacies,2020-04-30 12:39:00,11
1202,people109,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 15:54:00,41
1203,people109,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 18:45:00,19
1204,people109,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 19:14:00,29
1205,people109,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 20:23:00,56
1206,people109,"Grocery Stores, Supermarkets",2020-04-30 21:34:00,54
1207,people109,Drug Stores and Pharmacies,2020-05-01 00:01:00,64
1208,people109,Drug Stores and Pharmacies,2020-05-01 01:42:00,74
1209,people109,Drug Stores and Pharmacies,2020-05-01 03:21:00,44
1210,people110,Book Stores,2020-04-30 09:00:00,11
1211,people110,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 10:23:00,13
1212,people110,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 12:35:00,44
1213,people110,Fast Food Restaurants,2020-04-30 12:53:00,51
1214,people110,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 13:34:00,61
1215,people110,Drug Stores and Pharmacies,2020-04-30 14:18:00,10
1216,people110,Fast Food Restaurants,2020-04-30 14:54:00,13
1217,people110,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 15:18:00,61
1218,people110,Drug Stores and Pharmacies,2020-04-30 16:03:00,19
1219,people110,Drug Stores and Pharmacies,2020-04-30 16:28:00,75
1220,people110,"Grocery Stores, Supermarkets",2020-04-30 19:12:00,22
1221,people111,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:00:00,24
1222,people111,"Grocery Stores, Supermarkets",2020-04-30 11:45:00,33
1223,people111,Drug Stores and Pharmacies,2020-04-30 12:24:00,26
1224,people111,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 13:33:00,24
1225,people111,"Grocery Stores, Supermarkets",2020-04-30 14:32:00,19
1226,people111,Bakeries,2020-04-30 15:04:00,46
1227,people111,Drug Stores and Pharmacies,2020-04-30 16:37:00,49
1228,people111,"Grocery Stores, Supermarkets",2020-04-30 17:39:00,49
1229,people111,Bakeries,2020-04-30 17:40:00,26
1230,people111,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 19:34:00,51
1231,people111,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 21:13:00,36
1232,people112,"Grocery Stores, Supermarkets",2020-04-30 09:00:00,76
1233,people112,"Grocery Stores, Supermarkets",2020-04-30 09:38:00,56
1234,people112,Drug Stores and Pharmacies,2020-04-30 09:52:00,77
1235,people112,Drug Stores and Pharmacies,2020-04-30 12:10:00,13
1236,people112,Drug Stores and Pharmacies,2020-04-30 12:18:00,54
1237,people112,Bakeries,2020-04-30 12:47:00,56
1238,people112,Book Stores,2020-04-30 15:08:00,73
1239,people112,Fast Food Restaurants,2020-04-30 17:52:00,10
1240,people112,Fast Food Restaurants,2020-04-30 20:17:00,73
1241,people112,Fast Food Restaurants,2020-04-30 22:58:00,46
1242,people112,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-05-01 01:32:00,35
1243,people113,Bakeries,2020-04-30 09:00:00,41
1244,people113,Book Stores,2020-04-30 10:58:00,15
1245,people113,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 13:05:00,28
1246,people113,Bakeries,2020-04-30 15:03:00,12
1247,people113,Drug Stores and Pharmacies,2020-04-30 16:22:00,79
1248,people113,Drug Stores and Pharmacies,2020-04-30 17:46:00,65
1249,people113,Drug Stores and Pharmacies,2020-04-30 18:38:00,74
1250,people113,Bakeries,2020-04-30 21:05:00,30
1251,people113,Book Stores,2020-04-30 23:35:00,31
1252,people113,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-05-01 02:52:00,63
1253,people113,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-05-01 04:58:00,18
1254,people114,Fast Food Restaurants,2020-04-30 09:00:00,30
1255,people114,Fast Food Restaurants,2020-04-30 10:59:00,21
1256,people114,Drug Stores and Pharmacies,2020-04-30 12:53:00,38
1257,people114,Fast Food Restaurants,2020-04-30 15:47:00,45
1258,people114,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 18:09:00,72
1259,people114,Bakeries,2020-04-30 20:07:00,41
1260,people114,Drug Stores and Pharmacies,2020-04-30 21:29:00,52
1261,people114,Drug Stores and Pharmacies,2020-04-30 22:06:00,31
1262,people114,"Grocery Stores, Supermarkets",2020-04-30 23:15:00,14
1263,people114,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-05-01 01:32:00,44
1264,people114,Book Stores,2020-05-01 02:35:00,77
1265,people115,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 09:00:00,38
1266,people115,Drug Stores and Pharmacies,2020-04-30 11:52:00,47
1267,people115,"Grocery Stores, Supermarkets",2020-04-30 11:53:00,44
1268,people115,Fast Food Restaurants,2020-04-30 14:29:00,50
1269,people115,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 15:31:00,59
1270,people115,Book Stores,2020-04-30 16:09:00,11
1271,people115,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 16:52:00,75
1272,people115,Bakeries,2020-04-30 17:14:00,37
1273,people115,Book Stores,2020-04-30 18:13:00,74
1274,people115,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 18:53:00,50
1275,people115,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 19:57:00,24
1276,people116,Drug Stores and Pharmacies,2020-04-30 09:00:00,45
1277,people116,Drug Stores and Pharmacies,2020-04-30 11:34:00,47
1278,people116,Drug Stores and Pharmacies,2020-04-30 12:02:00,72
1279,people116,Drug Stores and Pharmacies,2020-04-30 13:54:00,57
1280,people116,Drug Stores and Pharmacies,2020-04-30 15:08:00,49
1281,people116,Drug Stores and Pharmacies,2020-04-30 16:58:00,36
1282,people116,Book Stores,2020-04-30 17:21:00,57
1283,people116,Fast Food Restaurants,2020-04-30 19:51:00,32
1284,people116,Bakeries,2020-04-30 20:40:00,72
1285,people116,Drug Stores and Pharmacies,2020-04-30 21:12:00,45
1286,people116,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 22:45:00,76
1287,people117,Book Stores,2020-04-30 09:00:00,36
1288,people117,Fast Food Restaurants,2020-04-30 09:32:00,44
1289,people117,Bakeries,2020-04-30 11:58:00,36
1290,people117,Book Stores,2020-04-30 12:30:00,64
1291,people117,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 13:55:00,19
1292,people117,"Grocery Stores, Supermarkets",2020-04-30 14:30:00,25
1293,people117,Fast Food Restaurants,2020-04-30 17:19:00,59
1294,people117,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 18:52:00,33
1295,people117,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 21:56:00,46
1296,people117,Bakeries,2020-05-01 01:05:00,45
1297,people117,Drug Stores and Pharmacies,2020-05-01 01:50:00,55
1298,people118,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:00:00,42
1299,people118,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 12:09:00,26
1300,people118,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 13:51:00,58
1301,people118,Bakeries,2020-04-30 13:57:00,20
1302,people118,Drug Stores and Pharmacies,2020-04-30 15:22:00,10
1303,people118,Drug Stores and Pharmacies,2020-04-30 18:34:00,19
1304,people118,Drug Stores and Pharmacies,2020-04-30 19:49:00,50
1305,people118,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 20:11:00,35
1306,people118,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 21:51:00,33
1307,people118,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-05-01 00:46:00,16
1308,people118,Bakeries,2020-05-01 01:27:00,10
1309,people119,"Grocery Stores, Supermarkets",2020-04-30 09:00:00,77
1310,people119,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:08:00,21
1311,people119,Fast Food Restaurants,2020-04-30 11:04:00,28
1312,people119,Bakeries,2020-04-30 13:33:00,67
1313,people119,Drug Stores and Pharmacies,2020-04-30 15:16:00,39
1314,people119,Bakeries,2020-04-30 17:54:00,50
1315,people119,Drug Stores and Pharmacies,2020-04-30 19:14:00,41
1316,people119,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 20:01:00,63
1317,people119,Bakeries,2020-04-30 23:09:00,33
1318,people119,Book Stores,2020-04-30 23:58:00,69
1319,people119,Drug Stores and Pharmacies,2020-05-01 01:40:00,64
1320,people120,Bakeries,2020-04-30 09:00:00,45
1321,people120,"Grocery Stores, Supermarkets",2020-04-30 12:08:00,12
1322,people120,Bakeries,2020-04-30 14:10:00,20
1323,people120,Drug Stores and Pharmacies,2020-04-30 16:28:00,21
1324,people120,Drug Stores and Pharmacies,2020-04-30 19:41:00,15
1325,people120,Drug Stores and Pharmacies,2020-04-30 22:49:00,24
1326,people120,"Grocery Stores, Supermarkets",2020-05-01 00:39:00,19
1327,people120,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-05-01 00:48:00,74
1328,people120,Bakeries,2020-05-01 04:04:00,56
1329,people120,"Grocery Stores, Supermarkets",2020-05-01 06:49:00,64
1330,people120,Bakeries,2020-05-01 08:37:00,63
1331,people121,Fast Food Restaurants,2020-04-30 09:00:00,68
1332,people121,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 12:15:00,12
1333,people121,Bakeries,2020-04-30 14:47:00,63
1334,people121,Drug Stores and Pharmacies,2020-04-30 16:52:00,49
1335,people121,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 19:12:00,37
1336,people121,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 20:16:00,74
1337,people121,Fast Food Restaurants,2020-04-30 20:45:00,25
1338,people121,Drug Stores and Pharmacies,2020-04-30 23:26:00,74
1339,people121,Drug Stores and Pharmacies,2020-05-01 02:04:00,54
1340,people121,Drug Stores and Pharmacies,2020-05-01 05:19:00,71
1341,people121,Drug Stores and Pharmacies,2020-05-01 07:28:00,48
1342,people122,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 09:00:00,47
1343,people122,Drug Stores and Pharmacies,2020-04-30 11:22:00,21
1344,people122,Fast Food Restaurants,2020-04-30 14:13:00,47
1345,people122,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 17:02:00,18
1346,people122,"Grocery Stores, Supermarkets",2020-04-30 20:12:00,41
1347,people122,Book Stores,2020-04-30 22:01:00,10
1348,people122,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-05-01 00:32:00,72
1349,people122,Book Stores,2020-05-01 00:42:00,47
1350,people122,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-05-01 01:19:00,56
1351,people122,Fast Food Restaurants,2020-05-01 03:01:00,78
1352,people122,"Grocery Stores, Supermarkets",2020-05-01 04:51:00,67
1353,people123,Drug Stores and Pharmacies,2020-04-30 09:00:00,20
1354,people123,Drug Stores and Pharmacies,2020-04-30 09:42:00,38
1355,people123,Fast Food Restaurants,2020-04-30 10:36:00,49
1356,people123,Fast Food Restaurants,2020-04-30 11:22:00,35
1357,people123,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 13:35:00,15
1358,people123,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 15:40:00,28
1359,people123,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 16:52:00,50
1360,people123,Fast Food Restaurants,2020-04-30 18:55:00,74
1361,people123,Drug Stores and Pharmacies,2020-04-30 19:46:00,49
1362,people123,Drug Stores and Pharmacies,2020-04-30 22:13:00,11
1363,people123,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 23:12:00,57
1364,people124,Book Stores,2020-04-30 09:00:00,38
1365,people124,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 09:47:00,65
1366,people124,Bakeries,2020-04-30 10:10:00,32
1367,people124,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 11:13:00,43
1368,people124,Bakeries,2020-04-30 14:08:00,17
1369,people124,Drug Stores and Pharmacies,2020-04-30 16:50:00,70
1370,people124,Bakeries,2020-04-30 17:55:00,72
1371,people124,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 20:03:00,35
1372,people124,Drug Stores and Pharmacies,2020-04-30 21:35:00,30
1373,people124,Book Stores,2020-04-30 23:03:00,61
1374,people124,"Grocery Stores, Supermarkets",2020-05-01 00:21:00,32
1375,people125,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:00:00,24
1376,people125,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 11:44:00,72
1377,people125,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 12:06:00,25
1378,people125,Book Stores,2020-04-30 14:25:00,46
1379,people125,"Grocery Stores, Supermarkets",2020-04-30 15:10:00,15
1380,people125,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 16:54:00,58
1381,people125,Bakeries,2020-04-30 18:19:00,30
1382,people125,"Grocery Stores, Supermarkets",2020-04-30 20:26:00,67
1383,people125,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 22:32:00,38
